idx,code,ast,label
164,"import java.util.*;
import java.lang.*;

class Solution {
    public List<String> allPrefixes(String string) {
        List<String> result = new ArrayList<>();

        for (int i = 1; i <= string.length(); i++) {
            result.add(string.substring(0, i));
        }
        return result;
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right generic_type::left List type_arguments::left < String > type_arguments::right generic_type::right allPrefixes formal_parameters::left ( formal_parameter::left String string formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left generic_type::left List type_arguments::left < String > type_arguments::right generic_type::right variable_declarator::left result = object_creation_expression::left new generic_type::left ArrayList type_arguments::left < > type_arguments::right generic_type::right argument_list::left ( ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left i = 1 variable_declarator::right ; local_variable_declaration::right binary_expression::left i <= method_invocation::left string . length argument_list::left ( ) argument_list::right method_invocation::right binary_expression::right ; update_expression::left i ++ update_expression::right ) block::left { expression_statement::left method_invocation::left result . add argument_list::left ( method_invocation::left string . substring argument_list::left ( 0 , i ) argument_list::right method_invocation::right ) argument_list::right method_invocation::right ; expression_statement::right } block::right for_statement::right return_statement::left return result ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",human
165,"import java.util.*;

class Solution {
    /**
     * Filter an input list of strings only for ones that contain given substring
     * @param strings: the input list of strings
     * @param substring: the substring to search for
     * @return a new list containing strings that contain the given substring
     */
    public List<String> filterBySubstring(List<String> strings, String substring) {
        List<String> result = new ArrayList<>();
        
        for (String s : strings) {
            if (s.contains(substring)) {
                result.add(s);
            }
        }
        
        return result;
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { /**
     * Filter an input list of strings only for ones that contain given substring
     * @param strings: the input list of strings
     * @param substring: the substring to search for
     * @return a new list containing strings that contain the given substring
     */ method_declaration::left modifiers::left public modifiers::right generic_type::left List type_arguments::left < String > type_arguments::right generic_type::right filterBySubstring formal_parameters::left ( formal_parameter::left generic_type::left List type_arguments::left < String > type_arguments::right generic_type::right strings formal_parameter::right , formal_parameter::left String substring formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left generic_type::left List type_arguments::left < String > type_arguments::right generic_type::right variable_declarator::left result = object_creation_expression::left new generic_type::left ArrayList type_arguments::left < > type_arguments::right generic_type::right argument_list::left ( ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right enhanced_for_statement::left for ( String s : strings ) block::left { if_statement::left if condition::left ( method_invocation::left s . contains argument_list::left ( substring ) argument_list::right method_invocation::right ) condition::right block::left { expression_statement::left method_invocation::left result . add argument_list::left ( s ) argument_list::right method_invocation::right ; expression_statement::right } block::right if_statement::right } block::right enhanced_for_statement::right return_statement::left return result ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",lm
166,"import java.util.*;
import java.lang.*;

class Solution {
    public List<Integer> pluck(List<Integer> arr) {
        List<Integer> result = new ArrayList<>();
        if (arr.size() == 0) {
            return result;
        }
        int min = Integer.MAX_VALUE;
        int minIndex = -1;
        for (int i = 0; i < arr.size(); i++) {
            if (arr.get(i) % 2 == 0) {
                if (arr.get(i) < min) {
                    min = arr.get(i);
                    minIndex = i;
                }
            }
        }
        if (minIndex != -1) {
            result.add(min);
            result.add(minIndex);
        }
        return result;
    }
}",program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right pluck formal_parameters::left ( formal_parameter::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right arr formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right variable_declarator::left result = object_creation_expression::left new generic_type::left ArrayList type_arguments::left < > type_arguments::right generic_type::right argument_list::left ( ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right if_statement::left if condition::left ( binary_expression::left method_invocation::left arr . size argument_list::left ( ) argument_list::right method_invocation::right == 0 binary_expression::right ) condition::right block::left { return_statement::left return result ; return_statement::right } block::right if_statement::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left min = field_access::left Integer . MAX_VALUE field_access::right variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left minIndex = unary_expression::left - 1 unary_expression::right variable_declarator::right ; local_variable_declaration::right for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left i = 0 variable_declarator::right ; local_variable_declaration::right binary_expression::left i < method_invocation::left arr . size argument_list::left ( ) argument_list::right method_invocation::right binary_expression::right ; update_expression::left i ++ update_expression::right ) block::left { if_statement::left if condition::left ( binary_expression::left binary_expression::left method_invocation::left arr . get argument_list::left ( i ) argument_list::right method_invocation::right % 2 binary_expression::right == 0 binary_expression::right ) condition::right block::left { if_statement::left if condition::left ( binary_expression::left method_invocation::left arr . get argument_list::left ( i ) argument_list::right method_invocation::right < min binary_expression::right ) condition::right block::left { expression_statement::left assignment_expression::left min = method_invocation::left arr . get argument_list::left ( i ) argument_list::right method_invocation::right assignment_expression::right ; expression_statement::right expression_statement::left assignment_expression::left minIndex = i assignment_expression::right ; expression_statement::right } block::right if_statement::right } block::right if_statement::right } block::right for_statement::right if_statement::left if condition::left ( binary_expression::left minIndex != unary_expression::left - 1 unary_expression::right binary_expression::right ) condition::right block::left { expression_statement::left method_invocation::left result . add argument_list::left ( min ) argument_list::right method_invocation::right ; expression_statement::right expression_statement::left method_invocation::left result . add argument_list::left ( minIndex ) argument_list::right method_invocation::right ; expression_statement::right } block::right if_statement::right return_statement::left return result ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right,human
167,"import java.util.*;
import java.lang.*;

class Solution {
    public List<String> listSort(List<String> lst) {
        List<String> lst_sorted = new ArrayList<>(lst);
        Collections.sort(lst_sorted);
        List<String> new_lst = new ArrayList<>();
        for (String i : lst_sorted) {
            if (i.length() % 2 == 0) {
                new_lst.add(i);
            }
        }
        new_lst.sort(Comparator.comparingInt(String::length));
        return new_lst;
    }
}",program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right generic_type::left List type_arguments::left < String > type_arguments::right generic_type::right listSort formal_parameters::left ( formal_parameter::left generic_type::left List type_arguments::left < String > type_arguments::right generic_type::right lst formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left generic_type::left List type_arguments::left < String > type_arguments::right generic_type::right variable_declarator::left lst_sorted = object_creation_expression::left new generic_type::left ArrayList type_arguments::left < > type_arguments::right generic_type::right argument_list::left ( lst ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right expression_statement::left method_invocation::left Collections . sort argument_list::left ( lst_sorted ) argument_list::right method_invocation::right ; expression_statement::right local_variable_declaration::left generic_type::left List type_arguments::left < String > type_arguments::right generic_type::right variable_declarator::left new_lst = object_creation_expression::left new generic_type::left ArrayList type_arguments::left < > type_arguments::right generic_type::right argument_list::left ( ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right enhanced_for_statement::left for ( String i : lst_sorted ) block::left { if_statement::left if condition::left ( binary_expression::left binary_expression::left method_invocation::left i . length argument_list::left ( ) argument_list::right method_invocation::right % 2 binary_expression::right == 0 binary_expression::right ) condition::right block::left { expression_statement::left method_invocation::left new_lst . add argument_list::left ( i ) argument_list::right method_invocation::right ; expression_statement::right } block::right if_statement::right } block::right enhanced_for_statement::right expression_statement::left method_invocation::left new_lst . sort argument_list::left ( method_invocation::left Comparator . comparingInt argument_list::left ( method_reference::left String :: length method_reference::right ) argument_list::right method_invocation::right ) argument_list::right method_invocation::right ; expression_statement::right return_statement::left return new_lst ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right,human
168,"import java.util.*;
import java.lang.*;

class Solution {
    public int howManyTimes(String string, String substring) {
        int times = 0;

        for (int i = 0; i < string.length() - substring.length() + 1; i++) {
            if (string.substring(i, i + substring.length()).equals(substring)) {
                times += 1;
            }
        }

        return times;
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right integral_type::left int integral_type::right howManyTimes formal_parameters::left ( formal_parameter::left String string formal_parameter::right , formal_parameter::left String substring formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left times = 0 variable_declarator::right ; local_variable_declaration::right for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left i = 0 variable_declarator::right ; local_variable_declaration::right binary_expression::left i < binary_expression::left binary_expression::left method_invocation::left string . length argument_list::left ( ) argument_list::right method_invocation::right - method_invocation::left substring . length argument_list::left ( ) argument_list::right method_invocation::right binary_expression::right + 1 binary_expression::right binary_expression::right ; update_expression::left i ++ update_expression::right ) block::left { if_statement::left if condition::left ( method_invocation::left method_invocation::left string . substring argument_list::left ( i , binary_expression::left i + method_invocation::left substring . length argument_list::left ( ) argument_list::right method_invocation::right binary_expression::right ) argument_list::right method_invocation::right . equals argument_list::left ( substring ) argument_list::right method_invocation::right ) condition::right block::left { expression_statement::left assignment_expression::left times += 1 assignment_expression::right ; expression_statement::right } block::right if_statement::right } block::right for_statement::right return_statement::left return times ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",human
169,"import java.util.*;

class Solution {
    /**
    Check if in given list of numbers, are any two numbers closer to each other than given threshold.
    >>> hasCloseElements(Arrays.asList(1.0, 2.0, 3.0), 0.5)
    false
    >>> hasCloseElements(Arrays.asList(1.0, 2.8, 3.0, 4.0, 5.0, 2.0), 0.3)
    true
     */
    public boolean hasCloseElements(List<Double> numbers, double threshold) {
        for (int i = 0; i < numbers.size(); i++) {
            for (int j = i + 1; j < numbers.size(); j++) {
                double difference = Math.abs(numbers.get(i) - numbers.get(j));
                if (difference <= threshold) {
                    return true;
                }
            }
        }
        return false;
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { /**
    Check if in given list of numbers, are any two numbers closer to each other than given threshold.
    >>> hasCloseElements(Arrays.asList(1.0, 2.0, 3.0), 0.5)
    false
    >>> hasCloseElements(Arrays.asList(1.0, 2.8, 3.0, 4.0, 5.0, 2.0), 0.3)
    true
     */ method_declaration::left modifiers::left public modifiers::right boolean hasCloseElements formal_parameters::left ( formal_parameter::left generic_type::left List type_arguments::left < Double > type_arguments::right generic_type::right numbers formal_parameter::right , formal_parameter::left floating_point_type::left double floating_point_type::right threshold formal_parameter::right ) formal_parameters::right block::left { for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left i = 0 variable_declarator::right ; local_variable_declaration::right binary_expression::left i < method_invocation::left numbers . size argument_list::left ( ) argument_list::right method_invocation::right binary_expression::right ; update_expression::left i ++ update_expression::right ) block::left { for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left j = binary_expression::left i + 1 binary_expression::right variable_declarator::right ; local_variable_declaration::right binary_expression::left j < method_invocation::left numbers . size argument_list::left ( ) argument_list::right method_invocation::right binary_expression::right ; update_expression::left j ++ update_expression::right ) block::left { local_variable_declaration::left floating_point_type::left double floating_point_type::right variable_declarator::left difference = method_invocation::left Math . abs argument_list::left ( binary_expression::left method_invocation::left numbers . get argument_list::left ( i ) argument_list::right method_invocation::right - method_invocation::left numbers . get argument_list::left ( j ) argument_list::right method_invocation::right binary_expression::right ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right if_statement::left if condition::left ( binary_expression::left difference <= threshold binary_expression::right ) condition::right block::left { return_statement::left return true ; return_statement::right } block::right if_statement::right } block::right for_statement::right } block::right for_statement::right return_statement::left return false ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",lm
170,"import java.util.*;
import java.lang.*;

class Solution {
    public String exchange(List<Integer> lst1, List<Integer> lst2) {
        int odd = 0, even = 0;
        for (int i : lst1) {
            if (i % 2 == 1) {
                odd += 1;
            }
        }
        for (int i : lst2) {
            if (i % 2 == 0) {
                even += 1;
            }
        }
        if (even >= odd) {
            return ""YES"";
        }
        return ""NO"";
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right String exchange formal_parameters::left ( formal_parameter::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right lst1 formal_parameter::right , formal_parameter::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right lst2 formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left odd = 0 variable_declarator::right , variable_declarator::left even = 0 variable_declarator::right ; local_variable_declaration::right enhanced_for_statement::left for ( integral_type::left int integral_type::right i : lst1 ) block::left { if_statement::left if condition::left ( binary_expression::left binary_expression::left i % 2 binary_expression::right == 1 binary_expression::right ) condition::right block::left { expression_statement::left assignment_expression::left odd += 1 assignment_expression::right ; expression_statement::right } block::right if_statement::right } block::right enhanced_for_statement::right enhanced_for_statement::left for ( integral_type::left int integral_type::right i : lst2 ) block::left { if_statement::left if condition::left ( binary_expression::left binary_expression::left i % 2 binary_expression::right == 0 binary_expression::right ) condition::right block::left { expression_statement::left assignment_expression::left even += 1 assignment_expression::right ; expression_statement::right } block::right if_statement::right } block::right enhanced_for_statement::right if_statement::left if condition::left ( binary_expression::left even >= odd binary_expression::right ) condition::right block::left { return_statement::left return ""YES"" ; return_statement::right } block::right if_statement::right return_statement::left return ""NO"" ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",human
171,"import java.util.*;
import java.lang.*;

class Solution {
    public int solution(List<Integer> lst) {
        int sum = 0;
        for (int i = 0; i < lst.size(); i += 2) {
            if ((lst.get(i) % 2) == 1) {
                sum += lst.get(i);
            }
        }
        return sum;
    }
}",program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right integral_type::left int integral_type::right solution formal_parameters::left ( formal_parameter::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right lst formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left sum = 0 variable_declarator::right ; local_variable_declaration::right for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left i = 0 variable_declarator::right ; local_variable_declaration::right binary_expression::left i < method_invocation::left lst . size argument_list::left ( ) argument_list::right method_invocation::right binary_expression::right ; assignment_expression::left i += 2 assignment_expression::right ) block::left { if_statement::left if condition::left ( binary_expression::left parenthesized_expression::left ( binary_expression::left method_invocation::left lst . get argument_list::left ( i ) argument_list::right method_invocation::right % 2 binary_expression::right ) parenthesized_expression::right == 1 binary_expression::right ) condition::right block::left { expression_statement::left assignment_expression::left sum += method_invocation::left lst . get argument_list::left ( i ) argument_list::right method_invocation::right assignment_expression::right ; expression_statement::right } block::right if_statement::right } block::right for_statement::right return_statement::left return sum ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right,human
172,"import java.util.*;
import java.lang.*;

class Solution {
    public String StrongestExtension(String class_name, List<String> extensions) {
        String strong = extensions.get(0);
        int my_val = (int) (strong.chars().filter(Character::isUpperCase).count() - strong.chars().filter(Character::isLowerCase).count());
        for (String s : extensions) {
            int val = (int) (s.chars().filter(Character::isUpperCase).count() - s.chars().filter(Character::isLowerCase).count());
            if (val > my_val) {
                strong = s;
                my_val = val;
            }
        }
        return class_name + ""."" + strong;
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right String StrongestExtension formal_parameters::left ( formal_parameter::left String class_name formal_parameter::right , formal_parameter::left generic_type::left List type_arguments::left < String > type_arguments::right generic_type::right extensions formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left String variable_declarator::left strong = method_invocation::left extensions . get argument_list::left ( 0 ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left my_val = cast_expression::left ( integral_type::left int integral_type::right ) parenthesized_expression::left ( binary_expression::left method_invocation::left method_invocation::left method_invocation::left strong . chars argument_list::left ( ) argument_list::right method_invocation::right . filter argument_list::left ( method_reference::left Character :: isUpperCase method_reference::right ) argument_list::right method_invocation::right . count argument_list::left ( ) argument_list::right method_invocation::right - method_invocation::left method_invocation::left method_invocation::left strong . chars argument_list::left ( ) argument_list::right method_invocation::right . filter argument_list::left ( method_reference::left Character :: isLowerCase method_reference::right ) argument_list::right method_invocation::right . count argument_list::left ( ) argument_list::right method_invocation::right binary_expression::right ) parenthesized_expression::right cast_expression::right variable_declarator::right ; local_variable_declaration::right enhanced_for_statement::left for ( String s : extensions ) block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left val = cast_expression::left ( integral_type::left int integral_type::right ) parenthesized_expression::left ( binary_expression::left method_invocation::left method_invocation::left method_invocation::left s . chars argument_list::left ( ) argument_list::right method_invocation::right . filter argument_list::left ( method_reference::left Character :: isUpperCase method_reference::right ) argument_list::right method_invocation::right . count argument_list::left ( ) argument_list::right method_invocation::right - method_invocation::left method_invocation::left method_invocation::left s . chars argument_list::left ( ) argument_list::right method_invocation::right . filter argument_list::left ( method_reference::left Character :: isLowerCase method_reference::right ) argument_list::right method_invocation::right . count argument_list::left ( ) argument_list::right method_invocation::right binary_expression::right ) parenthesized_expression::right cast_expression::right variable_declarator::right ; local_variable_declaration::right if_statement::left if condition::left ( binary_expression::left val > my_val binary_expression::right ) condition::right block::left { expression_statement::left assignment_expression::left strong = s assignment_expression::right ; expression_statement::right expression_statement::left assignment_expression::left my_val = val assignment_expression::right ; expression_statement::right } block::right if_statement::right } block::right enhanced_for_statement::right return_statement::left return binary_expression::left binary_expression::left class_name + ""."" binary_expression::right + strong binary_expression::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",human
173,"import java.util.*;
import java.lang.*;

class Solution {
    public String antiShuffle(String s) {
        String[] strings = s.split("" "");
        List<String> result = new ArrayList<>();
        for (String string : strings) {
            char[] chars = string.toCharArray();
            Arrays.sort(chars);
            result.add(String.copyValueOf(chars));
        }
        return String.join("" "", result);
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right String antiShuffle formal_parameters::left ( formal_parameter::left String s formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left array_type::left String dimensions::left [ ] dimensions::right array_type::right variable_declarator::left strings = method_invocation::left s . split argument_list::left ( "" "" ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left generic_type::left List type_arguments::left < String > type_arguments::right generic_type::right variable_declarator::left result = object_creation_expression::left new generic_type::left ArrayList type_arguments::left < > type_arguments::right generic_type::right argument_list::left ( ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right enhanced_for_statement::left for ( String string : strings ) block::left { local_variable_declaration::left array_type::left integral_type::left char integral_type::right dimensions::left [ ] dimensions::right array_type::right variable_declarator::left chars = method_invocation::left string . toCharArray argument_list::left ( ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right expression_statement::left method_invocation::left Arrays . sort argument_list::left ( chars ) argument_list::right method_invocation::right ; expression_statement::right expression_statement::left method_invocation::left result . add argument_list::left ( method_invocation::left String . copyValueOf argument_list::left ( chars ) argument_list::right method_invocation::right ) argument_list::right method_invocation::right ; expression_statement::right } block::right enhanced_for_statement::right return_statement::left return method_invocation::left String . join argument_list::left ( "" "" , result ) argument_list::right method_invocation::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",human
174,"import java.util.*;
import java.lang.*;

class Solution {
    public boolean moveOneBall(List<Integer> arr) {
        if (arr.size() == 0) {
            return true;
        }
        List<Integer> sorted_arr = new ArrayList<>(arr);
        Collections.sort(sorted_arr);

        int min_value = Collections.min(arr);
        int min_index = arr.indexOf(min_value);
        List<Integer> my_arr = new ArrayList<>(arr.subList(min_index, arr.size()));
        my_arr.addAll(arr.subList(0, min_index));
        for (int i = 0; i < arr.size(); i++) {
            if (my_arr.get(i) != sorted_arr.get(i)) {
                return false;
            }
        }
        return true;
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right boolean moveOneBall formal_parameters::left ( formal_parameter::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right arr formal_parameter::right ) formal_parameters::right block::left { if_statement::left if condition::left ( binary_expression::left method_invocation::left arr . size argument_list::left ( ) argument_list::right method_invocation::right == 0 binary_expression::right ) condition::right block::left { return_statement::left return true ; return_statement::right } block::right if_statement::right local_variable_declaration::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right variable_declarator::left sorted_arr = object_creation_expression::left new generic_type::left ArrayList type_arguments::left < > type_arguments::right generic_type::right argument_list::left ( arr ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right expression_statement::left method_invocation::left Collections . sort argument_list::left ( sorted_arr ) argument_list::right method_invocation::right ; expression_statement::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left min_value = method_invocation::left Collections . min argument_list::left ( arr ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left min_index = method_invocation::left arr . indexOf argument_list::left ( min_value ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right variable_declarator::left my_arr = object_creation_expression::left new generic_type::left ArrayList type_arguments::left < > type_arguments::right generic_type::right argument_list::left ( method_invocation::left arr . subList argument_list::left ( min_index , method_invocation::left arr . size argument_list::left ( ) argument_list::right method_invocation::right ) argument_list::right method_invocation::right ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right expression_statement::left method_invocation::left my_arr . addAll argument_list::left ( method_invocation::left arr . subList argument_list::left ( 0 , min_index ) argument_list::right method_invocation::right ) argument_list::right method_invocation::right ; expression_statement::right for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left i = 0 variable_declarator::right ; local_variable_declaration::right binary_expression::left i < method_invocation::left arr . size argument_list::left ( ) argument_list::right method_invocation::right binary_expression::right ; update_expression::left i ++ update_expression::right ) block::left { if_statement::left if condition::left ( binary_expression::left method_invocation::left my_arr . get argument_list::left ( i ) argument_list::right method_invocation::right != method_invocation::left sorted_arr . get argument_list::left ( i ) argument_list::right method_invocation::right binary_expression::right ) condition::right block::left { return_statement::left return false ; return_statement::right } block::right if_statement::right } block::right for_statement::right return_statement::left return true ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",human
175,"import java.util.*;

class Solution {
    /**
    Given a string representing a space separated lowercase letters, return a dictionary
    of the letter with the most repetition and containing the corresponding count.
    If several letters have the same occurrence, return all of them.

    Example:
    histogram(""a b c"") == {""a"": 1, ""b"": 1, ""c"": 1}
    histogram(""a b b a"") == {""a"": 2, ""b"": 2}
    histogram(""a b c a b"") == {""a"": 2, ""b"": 2}
    histogram(""b b b b a"") == {""b"": 4}
    histogram("""") == {}
     */
    public Map<String, Integer> histogram(String test) {
        Map<String, Integer> dictionary = new HashMap<>();

        String[] letters = test.split("" "");

        for (String letter : letters) {
            if (!dictionary.containsKey(letter)) {
                dictionary.put(letter, 1);
            } else {
                dictionary.put(letter, dictionary.get(letter) + 1);
            }
        }

        return dictionary;
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { /**
    Given a string representing a space separated lowercase letters, return a dictionary
    of the letter with the most repetition and containing the corresponding count.
    If several letters have the same occurrence, return all of them.

    Example:
    histogram(""a b c"") == {""a"": 1, ""b"": 1, ""c"": 1}
    histogram(""a b b a"") == {""a"": 2, ""b"": 2}
    histogram(""a b c a b"") == {""a"": 2, ""b"": 2}
    histogram(""b b b b a"") == {""b"": 4}
    histogram("""") == {}
     */ method_declaration::left modifiers::left public modifiers::right generic_type::left Map type_arguments::left < String , Integer > type_arguments::right generic_type::right histogram formal_parameters::left ( formal_parameter::left String test formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left generic_type::left Map type_arguments::left < String , Integer > type_arguments::right generic_type::right variable_declarator::left dictionary = object_creation_expression::left new generic_type::left HashMap type_arguments::left < > type_arguments::right generic_type::right argument_list::left ( ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left array_type::left String dimensions::left [ ] dimensions::right array_type::right variable_declarator::left letters = method_invocation::left test . split argument_list::left ( "" "" ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right enhanced_for_statement::left for ( String letter : letters ) block::left { if_statement::left if condition::left ( unary_expression::left ! method_invocation::left dictionary . containsKey argument_list::left ( letter ) argument_list::right method_invocation::right unary_expression::right ) condition::right block::left { expression_statement::left method_invocation::left dictionary . put argument_list::left ( letter , 1 ) argument_list::right method_invocation::right ; expression_statement::right } block::right else block::left { expression_statement::left method_invocation::left dictionary . put argument_list::left ( letter , binary_expression::left method_invocation::left dictionary . get argument_list::left ( letter ) argument_list::right method_invocation::right + 1 binary_expression::right ) argument_list::right method_invocation::right ; expression_statement::right } block::right if_statement::right } block::right enhanced_for_statement::right return_statement::left return dictionary ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",lm
