idx,code,new_code,ast,label
146,"import java.util.*;

public class Solution {

    public List<Integer> evenOddPalindrome(int n) {
        int evenCount = 0;
        int oddCount = 0;

        for (int i = 1; i <= n; i++) {
            if (isPalindrome(i)) {
                if (i % 2 == 0) {
                    evenCount++;
                } else {
                    oddCount++;
                }
            }
        }

        return Arrays.asList(evenCount, oddCount);
    }

    private boolean isPalindrome(int number) {
        int reversed = 0;
        int originalNumber = number;

        while (number != 0) {
            int digit = number % 10;
            reversed = reversed * 10 + digit;
            number /= 10;
        }

        return originalNumber == reversed;
    }
}","import java.util.*;

public class Solution {

    public List<Integer> evenOddPalindrome(int var_1) {
        int var_2 = 0;
        int var_3 = 0;

        for (int var_4 = 1; var_4 <= var_1; var_4++) {
            if (isPalindrome(var_4)) {
                if (var_4 % 2 == 0) {
                    var_2++;
                } else {
                    var_3++;
                }
            }
        }

        return Arrays.asList(var_2, var_3);
    }

    private boolean isPalindrome(int var_5) {
        int var_6 = 0;
        int var_7 = var_5;

        while (var_5 != 0) {
            int var_8 = var_5 % 10;
            var_6 = var_6 * 10 + var_8;
            var_5 /= 10;
        }

        return var_7 == var_6;
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left modifiers::left public modifiers::right class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right evenOddPalindrome formal_parameters::left ( formal_parameter::left integral_type::left int integral_type::right var_1 formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_2 = 0 variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_3 = 0 variable_declarator::right ; local_variable_declaration::right for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_4 = 1 variable_declarator::right ; local_variable_declaration::right binary_expression::left var_4 <= var_1 binary_expression::right ; update_expression::left var_4 ++ update_expression::right ) block::left { if_statement::left if condition::left ( method_invocation::left isPalindrome argument_list::left ( var_4 ) argument_list::right method_invocation::right ) condition::right block::left { if_statement::left if condition::left ( binary_expression::left binary_expression::left var_4 % 2 binary_expression::right == 0 binary_expression::right ) condition::right block::left { expression_statement::left update_expression::left var_2 ++ update_expression::right ; expression_statement::right } block::right else block::left { expression_statement::left update_expression::left var_3 ++ update_expression::right ; expression_statement::right } block::right if_statement::right } block::right if_statement::right } block::right for_statement::right return_statement::left return method_invocation::left Arrays . asList argument_list::left ( var_2 , var_3 ) argument_list::right method_invocation::right ; return_statement::right } block::right method_declaration::right method_declaration::left modifiers::left private modifiers::right boolean isPalindrome formal_parameters::left ( formal_parameter::left integral_type::left int integral_type::right var_5 formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_6 = 0 variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_7 = var_5 variable_declarator::right ; local_variable_declaration::right while_statement::left while condition::left ( binary_expression::left var_5 != 0 binary_expression::right ) condition::right block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_8 = binary_expression::left var_5 % 10 binary_expression::right variable_declarator::right ; local_variable_declaration::right expression_statement::left assignment_expression::left var_6 = binary_expression::left binary_expression::left var_6 * 10 binary_expression::right + var_8 binary_expression::right assignment_expression::right ; expression_statement::right expression_statement::left assignment_expression::left var_5 /= 10 assignment_expression::right ; expression_statement::right } block::right while_statement::right return_statement::left return binary_expression::left var_7 == var_6 binary_expression::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",lm
147,"import java.util.*;
import java.lang.*;

class Solution {
    public boolean isNested(String string) {
        List<Integer> opening_bracket_index = new ArrayList<>(), closing_bracket_index = new ArrayList<>();
        for (int i = 0; i < string.length(); i++) {
            if (string.charAt(i) == '[') {
                opening_bracket_index.add(i);
            } else {
                closing_bracket_index.add(i);
            }
        }
        Collections.reverse(closing_bracket_index);
        int i = 0, l = closing_bracket_index.size();
        for (int idx : opening_bracket_index) {
            if (i < l && idx < closing_bracket_index.get(i)) {
                i += 1;
            }
        }
        return i >= 2;
    }
}","import java.util.*;
import java.lang.*;

class Solution {
    public boolean isNested(String var_1) {
        List<Integer> var_2 = new ArrayList<>(), var_3 = new ArrayList<>();
        for (int var_4 = 0; var_4 < var_1.length(); var_4++) {
            if (var_1.charAt(var_4) == '[') {
                var_2.add(var_4);
            } else {
                var_3.add(var_4);
            }
        }
        Collections.reverse(var_3);
        int var_4 = 0, var_5 = var_3.size();
        for (int var_6 : var_2) {
            if (var_4 < var_5 && var_6 < var_3.get(var_4)) {
                var_4 += 1;
            }
        }
        return var_4 >= 2;
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right boolean isNested formal_parameters::left ( formal_parameter::left String var_1 formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right variable_declarator::left var_2 = object_creation_expression::left new generic_type::left ArrayList type_arguments::left < > type_arguments::right generic_type::right argument_list::left ( ) argument_list::right object_creation_expression::right variable_declarator::right , variable_declarator::left var_3 = object_creation_expression::left new generic_type::left ArrayList type_arguments::left < > type_arguments::right generic_type::right argument_list::left ( ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_4 = 0 variable_declarator::right ; local_variable_declaration::right binary_expression::left var_4 < method_invocation::left var_1 . length argument_list::left ( ) argument_list::right method_invocation::right binary_expression::right ; update_expression::left var_4 ++ update_expression::right ) block::left { if_statement::left if condition::left ( binary_expression::left method_invocation::left var_1 . charAt argument_list::left ( var_4 ) argument_list::right method_invocation::right == '[' binary_expression::right ) condition::right block::left { expression_statement::left method_invocation::left var_2 . add argument_list::left ( var_4 ) argument_list::right method_invocation::right ; expression_statement::right } block::right else block::left { expression_statement::left method_invocation::left var_3 . add argument_list::left ( var_4 ) argument_list::right method_invocation::right ; expression_statement::right } block::right if_statement::right } block::right for_statement::right expression_statement::left method_invocation::left Collections . reverse argument_list::left ( var_3 ) argument_list::right method_invocation::right ; expression_statement::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_4 = 0 variable_declarator::right , variable_declarator::left var_5 = method_invocation::left var_3 . size argument_list::left ( ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right enhanced_for_statement::left for ( integral_type::left int integral_type::right var_6 : var_2 ) block::left { if_statement::left if condition::left ( binary_expression::left binary_expression::left var_4 < var_5 binary_expression::right && binary_expression::left var_6 < method_invocation::left var_3 . get argument_list::left ( var_4 ) argument_list::right method_invocation::right binary_expression::right binary_expression::right ) condition::right block::left { expression_statement::left assignment_expression::left var_4 += 1 assignment_expression::right ; expression_statement::right } block::right if_statement::right } block::right enhanced_for_statement::right return_statement::left return binary_expression::left var_4 >= 2 binary_expression::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",human
148,"public class Solution {
    public boolean isPrime(int n) {
        if (n <= 1) {
            return false;
        }
        for (int i = 2; i <= Math.sqrt(n); i++) {
            if (n % i == 0) {
                return false;
            }
        }
        return true;
    }
}","public class Solution {
    public boolean isPrime(int var_1) {
        if (var_1 <= 1) {
            return false;
        }
        for (int var_2 = 2; var_2 <= Math.sqrt(var_1); var_2++) {
            if (var_1 % var_2 == 0) {
                return false;
            }
        }
        return true;
    }
}",program::left class_declaration::left modifiers::left public modifiers::right class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right boolean isPrime formal_parameters::left ( formal_parameter::left integral_type::left int integral_type::right var_1 formal_parameter::right ) formal_parameters::right block::left { if_statement::left if condition::left ( binary_expression::left var_1 <= 1 binary_expression::right ) condition::right block::left { return_statement::left return false ; return_statement::right } block::right if_statement::right for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_2 = 2 variable_declarator::right ; local_variable_declaration::right binary_expression::left var_2 <= method_invocation::left Math . sqrt argument_list::left ( var_1 ) argument_list::right method_invocation::right binary_expression::right ; update_expression::left var_2 ++ update_expression::right ) block::left { if_statement::left if condition::left ( binary_expression::left binary_expression::left var_1 % var_2 binary_expression::right == 0 binary_expression::right ) condition::right block::left { return_statement::left return false ; return_statement::right } block::right if_statement::right } block::right for_statement::right return_statement::left return true ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right,lm
149,"import java.util.*;
import java.lang.*;

class Solution {
    public int countUpper(String value) {
        if (value.contains(""."")) {
            while (value.charAt(value.length() - 1) == '0') {
                value = value.substring(0, value.length() - 1);
            }
        }
        double num = Double.parseDouble(value);
        int res = 0;
        if (value.substring(Math.max(value.length() - 2, 0)).equals("".5"")) {
            if (num > 0) {
                res = (int) Math.ceil(num);
            } else {
                res = (int) Math.floor(num);
            }
        } else if(value.length() > 0) {
            res = (int) Math.round(num);
        }
        return res;
    }
}","import java.util.*;
import java.lang.*;

class Solution {
    public int countUpper(String var_1) {
        if (var_1.contains(""."")) {
            while (var_1.charAt(var_1.length() - 1) == '0') {
                var_1 = var_1.substring(0, var_1.length() - 1);
            }
        }
        double var_2 = Double.parseDouble(var_1);
        int var_3 = 0;
        if (var_1.substring(Math.max(var_1.length() - 2, 0)).equals("".5"")) {
            if (var_2 > 0) {
                var_3 = (int) Math.ceil(var_2);
            } else {
                var_3 = (int) Math.floor(var_2);
            }
        } else if(var_1.length() > 0) {
            var_3 = (int) Math.round(var_2);
        }
        return var_3;
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right integral_type::left int integral_type::right countUpper formal_parameters::left ( formal_parameter::left String var_1 formal_parameter::right ) formal_parameters::right block::left { if_statement::left if condition::left ( method_invocation::left var_1 . contains argument_list::left ( ""."" ) argument_list::right method_invocation::right ) condition::right block::left { while_statement::left while condition::left ( binary_expression::left method_invocation::left var_1 . charAt argument_list::left ( binary_expression::left method_invocation::left var_1 . length argument_list::left ( ) argument_list::right method_invocation::right - 1 binary_expression::right ) argument_list::right method_invocation::right == '0' binary_expression::right ) condition::right block::left { expression_statement::left assignment_expression::left var_1 = method_invocation::left var_1 . substring argument_list::left ( 0 , binary_expression::left method_invocation::left var_1 . length argument_list::left ( ) argument_list::right method_invocation::right - 1 binary_expression::right ) argument_list::right method_invocation::right assignment_expression::right ; expression_statement::right } block::right while_statement::right } block::right if_statement::right local_variable_declaration::left floating_point_type::left double floating_point_type::right variable_declarator::left var_2 = method_invocation::left Double . parseDouble argument_list::left ( var_1 ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_3 = 0 variable_declarator::right ; local_variable_declaration::right if_statement::left if condition::left ( method_invocation::left method_invocation::left var_1 . substring argument_list::left ( method_invocation::left Math . max argument_list::left ( binary_expression::left method_invocation::left var_1 . length argument_list::left ( ) argument_list::right method_invocation::right - 2 binary_expression::right , 0 ) argument_list::right method_invocation::right ) argument_list::right method_invocation::right . equals argument_list::left ( "".5"" ) argument_list::right method_invocation::right ) condition::right block::left { if_statement::left if condition::left ( binary_expression::left var_2 > 0 binary_expression::right ) condition::right block::left { expression_statement::left assignment_expression::left var_3 = cast_expression::left ( integral_type::left int integral_type::right ) method_invocation::left Math . ceil argument_list::left ( var_2 ) argument_list::right method_invocation::right cast_expression::right assignment_expression::right ; expression_statement::right } block::right else block::left { expression_statement::left assignment_expression::left var_3 = cast_expression::left ( integral_type::left int integral_type::right ) method_invocation::left Math . floor argument_list::left ( var_2 ) argument_list::right method_invocation::right cast_expression::right assignment_expression::right ; expression_statement::right } block::right if_statement::right } block::right else if_statement::left if condition::left ( binary_expression::left method_invocation::left var_1 . length argument_list::left ( ) argument_list::right method_invocation::right > 0 binary_expression::right ) condition::right block::left { expression_statement::left assignment_expression::left var_3 = cast_expression::left ( integral_type::left int integral_type::right ) method_invocation::left Math . round argument_list::left ( var_2 ) argument_list::right method_invocation::right cast_expression::right assignment_expression::right ; expression_statement::right } block::right if_statement::right if_statement::right return_statement::left return var_3 ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",human
150,"import java.util.List;

public class Solution {

    public boolean willItFly(List<Integer> q, int w) {
        return isPalindromic(q) && sumElements(q) <= w;
    }

    private boolean isPalindromic(List<Integer> list) {
        for (int i = 0; i < list.size() / 2; i++) {
            if (!list.get(i).equals(list.get(list.size() - 1 - i))) {
                return false;
            }
        }
        return true;
    }

    private int sumElements(List<Integer> list) {
        int sum = 0;
        for (Integer element : list) {
            sum += element;
        }
        return sum;
    }
}","import java.util.List;

public class Solution {

    public boolean willItFly(List<Integer> var_1, int var_2) {
        return isPalindromic(var_1) && sumElements(var_1) <= var_2;
    }

    private boolean isPalindromic(List<Integer> var_3) {
        for (int var_4 = 0; var_4 < var_3.size() / 2; var_4++) {
            if (!var_3.get(var_4).equals(var_3.get(var_3.size() - 1 - var_4))) {
                return false;
            }
        }
        return true;
    }

    private int sumElements(List<Integer> var_3) {
        int var_5 = 0;
        for (Integer var_6 : var_3) {
            var_5 += var_6;
        }
        return var_5;
    }
}","program::left import_declaration::left import scoped_identifier::left scoped_identifier::left java . util scoped_identifier::right . List scoped_identifier::right ; import_declaration::right class_declaration::left modifiers::left public modifiers::right class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right boolean willItFly formal_parameters::left ( formal_parameter::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right var_1 formal_parameter::right , formal_parameter::left integral_type::left int integral_type::right var_2 formal_parameter::right ) formal_parameters::right block::left { return_statement::left return binary_expression::left method_invocation::left isPalindromic argument_list::left ( var_1 ) argument_list::right method_invocation::right && binary_expression::left method_invocation::left sumElements argument_list::left ( var_1 ) argument_list::right method_invocation::right <= var_2 binary_expression::right binary_expression::right ; return_statement::right } block::right method_declaration::right method_declaration::left modifiers::left private modifiers::right boolean isPalindromic formal_parameters::left ( formal_parameter::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right var_3 formal_parameter::right ) formal_parameters::right block::left { for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_4 = 0 variable_declarator::right ; local_variable_declaration::right binary_expression::left var_4 < binary_expression::left method_invocation::left var_3 . size argument_list::left ( ) argument_list::right method_invocation::right / 2 binary_expression::right binary_expression::right ; update_expression::left var_4 ++ update_expression::right ) block::left { if_statement::left if condition::left ( unary_expression::left ! method_invocation::left method_invocation::left var_3 . get argument_list::left ( var_4 ) argument_list::right method_invocation::right . equals argument_list::left ( method_invocation::left var_3 . get argument_list::left ( binary_expression::left binary_expression::left method_invocation::left var_3 . size argument_list::left ( ) argument_list::right method_invocation::right - 1 binary_expression::right - var_4 binary_expression::right ) argument_list::right method_invocation::right ) argument_list::right method_invocation::right unary_expression::right ) condition::right block::left { return_statement::left return false ; return_statement::right } block::right if_statement::right } block::right for_statement::right return_statement::left return true ; return_statement::right } block::right method_declaration::right method_declaration::left modifiers::left private modifiers::right integral_type::left int integral_type::right sumElements formal_parameters::left ( formal_parameter::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right var_3 formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_5 = 0 variable_declarator::right ; local_variable_declaration::right enhanced_for_statement::left for ( Integer var_6 : var_3 ) block::left { expression_statement::left assignment_expression::left var_5 += var_6 assignment_expression::right ; expression_statement::right } block::right enhanced_for_statement::right return_statement::left return var_5 ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",lm
151,"import java.util.*;
import java.lang.*;

class Solution {
    public int largestDivisor(int n) {
        for (int i = n / 2; i >= 1; i--) {
            if (n % i == 0) {
                return i;
            }
        }
        return 1; // Return 1 if no divisor found larger than 1, considering n itself can't be the divisor
    }
}","import java.util.*;
import java.lang.*;

class Solution {
    public int largestDivisor(int var_1) {
        for (int var_2 = var_1 / 2; var_2 >= 1; var_2--) {
            if (var_1 % var_2 == 0) {
                return var_2;
            }
        }
        return 1; // Return 1 if no divisor found larger than 1, considering n itself can't be the divisor
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right integral_type::left int integral_type::right largestDivisor formal_parameters::left ( formal_parameter::left integral_type::left int integral_type::right var_1 formal_parameter::right ) formal_parameters::right block::left { for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_2 = binary_expression::left var_1 / 2 binary_expression::right variable_declarator::right ; local_variable_declaration::right binary_expression::left var_2 >= 1 binary_expression::right ; update_expression::left var_2 -- update_expression::right ) block::left { if_statement::left if condition::left ( binary_expression::left binary_expression::left var_1 % var_2 binary_expression::right == 0 binary_expression::right ) condition::right block::left { return_statement::left return var_2 ; return_statement::right } block::right if_statement::right } block::right for_statement::right return_statement::left return 1 ; return_statement::right // Return 1 if no divisor found larger than 1, considering n itself can't be the divisor } block::right method_declaration::right } class_body::right class_declaration::right program::right",lm
152,"import java.util.*;

public class Solution {
    public String changeBase(int x, int base) {
        StringBuilder result = new StringBuilder();
        while (x > 0) {
            result.insert(0, x % base);
            x /= base;
        }
        return result.toString();
    }
}","import java.util.*;

public class Solution {
    public String changeBase(int var_1, int var_2) {
        StringBuilder var_3 = new StringBuilder();
        while (var_1 > 0) {
            var_3.insert(0, var_1 % var_2);
            var_1 /= var_2;
        }
        return var_3.toString();
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left modifiers::left public modifiers::right class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right String changeBase formal_parameters::left ( formal_parameter::left integral_type::left int integral_type::right var_1 formal_parameter::right , formal_parameter::left integral_type::left int integral_type::right var_2 formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left StringBuilder variable_declarator::left var_3 = object_creation_expression::left new StringBuilder argument_list::left ( ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right while_statement::left while condition::left ( binary_expression::left var_1 > 0 binary_expression::right ) condition::right block::left { expression_statement::left method_invocation::left var_3 . insert argument_list::left ( 0 , binary_expression::left var_1 % var_2 binary_expression::right ) argument_list::right method_invocation::right ; expression_statement::right expression_statement::left assignment_expression::left var_1 /= var_2 assignment_expression::right ; expression_statement::right } block::right while_statement::right return_statement::left return method_invocation::left var_3 . toString argument_list::left ( ) argument_list::right method_invocation::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",lm
153,"import java.util.*;
import java.lang.*;

class Solution {
    public List<Integer> f(int n) {
        List<Integer> ret = new ArrayList<>();
        for (int i = 1; i <= n; i++) {
            if (i % 2 == 0) {
                int x = 1;
                for (int j = 1; j <= i; j++) {
                    x *= j;
                }
                ret.add(x);
            } else {
                int x = 0;
                for (int j = 1; j <= i; j++) {
                    x += j;
                }
                ret.add(x);
            }
        }
        return ret;
    }
}","import java.util.*;
import java.lang.*;

class Solution {
    public List<Integer> f(int var_1) {
        List<Integer> var_2 = new ArrayList<>();
        for (int var_3 = 1; var_3 <= var_1; var_3++) {
            if (var_3 % 2 == 0) {
                int var_4 = 1;
                for (int var_5 = 1; var_5 <= var_3; var_5++) {
                    var_4 *= var_5;
                }
                var_2.add(var_4);
            } else {
                int var_4 = 0;
                for (int var_5 = 1; var_5 <= var_3; var_5++) {
                    var_4 += var_5;
                }
                var_2.add(var_4);
            }
        }
        return var_2;
    }
}",program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right f formal_parameters::left ( formal_parameter::left integral_type::left int integral_type::right var_1 formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right variable_declarator::left var_2 = object_creation_expression::left new generic_type::left ArrayList type_arguments::left < > type_arguments::right generic_type::right argument_list::left ( ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_3 = 1 variable_declarator::right ; local_variable_declaration::right binary_expression::left var_3 <= var_1 binary_expression::right ; update_expression::left var_3 ++ update_expression::right ) block::left { if_statement::left if condition::left ( binary_expression::left binary_expression::left var_3 % 2 binary_expression::right == 0 binary_expression::right ) condition::right block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_4 = 1 variable_declarator::right ; local_variable_declaration::right for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_5 = 1 variable_declarator::right ; local_variable_declaration::right binary_expression::left var_5 <= var_3 binary_expression::right ; update_expression::left var_5 ++ update_expression::right ) block::left { expression_statement::left assignment_expression::left var_4 *= var_5 assignment_expression::right ; expression_statement::right } block::right for_statement::right expression_statement::left method_invocation::left var_2 . add argument_list::left ( var_4 ) argument_list::right method_invocation::right ; expression_statement::right } block::right else block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_4 = 0 variable_declarator::right ; local_variable_declaration::right for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_5 = 1 variable_declarator::right ; local_variable_declaration::right binary_expression::left var_5 <= var_3 binary_expression::right ; update_expression::left var_5 ++ update_expression::right ) block::left { expression_statement::left assignment_expression::left var_4 += var_5 assignment_expression::right ; expression_statement::right } block::right for_statement::right expression_statement::left method_invocation::left var_2 . add argument_list::left ( var_4 ) argument_list::right method_invocation::right ; expression_statement::right } block::right if_statement::right } block::right for_statement::right return_statement::left return var_2 ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right,human
154,"import java.util.*;
import java.lang.*;

class Solution {
    
    public int digits(int n) {
        int product = 1;
        boolean hasOdd = false;
        while (n > 0) {
            int digit = n % 10;
            if (digit % 2 != 0) {
                product *= digit;
                hasOdd = true;
            }
            n /= 10;
        }
        return hasOdd ? product : 0;
    }
}","import java.util.*;
import java.lang.*;

class Solution {
    
    public int digits(int var_1) {
        int var_2 = 1;
        boolean var_3 = false;
        while (var_1 > 0) {
            int var_4 = var_1 % 10;
            if (var_4 % 2 != 0) {
                var_2 *= var_4;
                var_3 = true;
            }
            var_1 /= 10;
        }
        return var_3 ? var_2 : 0;
    }
}",program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right integral_type::left int integral_type::right digits formal_parameters::left ( formal_parameter::left integral_type::left int integral_type::right var_1 formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_2 = 1 variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left boolean variable_declarator::left var_3 = false variable_declarator::right ; local_variable_declaration::right while_statement::left while condition::left ( binary_expression::left var_1 > 0 binary_expression::right ) condition::right block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left var_4 = binary_expression::left var_1 % 10 binary_expression::right variable_declarator::right ; local_variable_declaration::right if_statement::left if condition::left ( binary_expression::left binary_expression::left var_4 % 2 binary_expression::right != 0 binary_expression::right ) condition::right block::left { expression_statement::left assignment_expression::left var_2 *= var_4 assignment_expression::right ; expression_statement::right expression_statement::left assignment_expression::left var_3 = true assignment_expression::right ; expression_statement::right } block::right if_statement::right expression_statement::left assignment_expression::left var_1 /= 10 assignment_expression::right ; expression_statement::right } block::right while_statement::right return_statement::left return ternary_expression::left var_3 ? var_2 : 0 ternary_expression::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right,lm
155,"import java.util.*;
import java.lang.*;

class Solution {
    public double truncateNumber(double number) {
        return number % 1.0;
    }
}","import java.util.*;
import java.lang.*;

class Solution {
    public double truncateNumber(double var_1) {
        return var_1 % 1.0;
    }
}",program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right floating_point_type::left double floating_point_type::right truncateNumber formal_parameters::left ( formal_parameter::left floating_point_type::left double floating_point_type::right var_1 formal_parameter::right ) formal_parameters::right block::left { return_statement::left return binary_expression::left var_1 % 1.0 binary_expression::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right,human
156,"import java.util.*;
import java.lang.*;

class Solution {
    public String changeBase(int x, int base) {
        StringBuilder ret = new StringBuilder();
        while (x > 0) {
            ret.append(String.valueOf(x % base));
            x /= base;
        }
        return ret.reverse().toString();
    }
}","import java.util.*;
import java.lang.*;

class Solution {
    public String changeBase(int var_1, int var_2) {
        StringBuilder var_3 = new StringBuilder();
        while (var_1 > 0) {
            var_3.append(String.valueOf(var_1 % var_2));
            var_1 /= var_2;
        }
        return var_3.reverse().toString();
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right String changeBase formal_parameters::left ( formal_parameter::left integral_type::left int integral_type::right var_1 formal_parameter::right , formal_parameter::left integral_type::left int integral_type::right var_2 formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left StringBuilder variable_declarator::left var_3 = object_creation_expression::left new StringBuilder argument_list::left ( ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right while_statement::left while condition::left ( binary_expression::left var_1 > 0 binary_expression::right ) condition::right block::left { expression_statement::left method_invocation::left var_3 . append argument_list::left ( method_invocation::left String . valueOf argument_list::left ( binary_expression::left var_1 % var_2 binary_expression::right ) argument_list::right method_invocation::right ) argument_list::right method_invocation::right ; expression_statement::right expression_statement::left assignment_expression::left var_1 /= var_2 assignment_expression::right ; expression_statement::right } block::right while_statement::right return_statement::left return method_invocation::left method_invocation::left var_3 . reverse argument_list::left ( ) argument_list::right method_invocation::right . toString argument_list::left ( ) argument_list::right method_invocation::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",human
