sample_id,jsonl_line,source_line_no,filter_index,status,raw_mgc_ok,clean_mgc_ok,hwc_ok,raw_mgc_error,clean_mgc_error,hwc_error,raw_output_len,clean_output_len,prompt_len,solution_len,hwc_npr,mgc_npr,winner,prompt,solution,raw_output,clean_output,hwc_code,mgc_code
line2970,2970,,,salvaged_valid,False,True,True,invalid syntax at line 8,,,113,109,103,489,,,,"def load_config(config_file='~/.stancache.ini'):
    """""" Load config file into default settings
    """"""","
    if not os.path.exists(config_file):
        logging.warning('Config file does not exist: {}. Using default settings.'.format(config_file))
        return
    ## get user-level config in *.ini format
    config = configparser.ConfigParser()
    config.read(config_file)
    if not config.has_section('main'):
        raise ValueError('Config file {} has no section ""main""'.format(config_file))
    for (key, val) in config.items('main'):
        _set_value(key.upper(), val)
    return","
    config = ConfigParser.ConfigParser()
    config.read(os.path.expanduser(config_file))
    return config

def","
    config = ConfigParser.ConfigParser()
    config.read(os.path.expanduser(config_file))
    return config
","def load_config(config_file='~/.stancache.ini'):
    """""" Load config file into default settings
    """"""
    if not os.path.exists(config_file):
        logging.warning('Config file does not exist: {}. Using default settings.'.format(config_file))
        return
    ## get user-level config in *.ini format
    config = configparser.ConfigParser()
    config.read(config_file)
    if not config.has_section('main'):
        raise ValueError('Config file {} has no section ""main""'.format(config_file))
    for (key, val) in config.items('main'):
        _set_value(key.upper(), val)
    return
","def load_config(config_file='~/.stancache.ini'):
    """""" Load config file into default settings
    """"""
    config = ConfigParser.ConfigParser()
    config.read(os.path.expanduser(config_file))
    return config
"
line2652,2652,,,salvaged_valid,False,True,True,unindent does not match any outer indentation level at line 10,,,155,147,239,392,,,,"def get_by_name(self, name, namespace=None):
        """"""
        name: can be either <namespace>/<dataset_name> or just <dataset_name>
        namespace: if specified, will skip name parsing, defaults to current user's username
        """"""","
        if not namespace:
            namespace, name = get_namespace_from_name(name)
        if not namespace:
            namespace = AuthConfigManager.get_access_token().username
        try:
            response = self.request('GET', '%s/%s/%s' % (self.url, namespace, name))
            return Dataset.from_dict(response.json())
        except NotFoundException:
            return None","
        if namespace is None:
            namespace, name = self._parse_name(name)
        return self.get_by_name_and_namespace(name, namespace)

    def","
        if namespace is None:
            namespace, name = self._parse_name(name)
        return self.get_by_name_and_namespace(name, namespace)
","def get_by_name(self, name, namespace=None):
        """"""
        name: can be either <namespace>/<dataset_name> or just <dataset_name>
        namespace: if specified, will skip name parsing, defaults to current user's username
        """"""
        if not namespace:
            namespace, name = get_namespace_from_name(name)
        if not namespace:
            namespace = AuthConfigManager.get_access_token().username
        try:
            response = self.request('GET', '%s/%s/%s' % (self.url, namespace, name))
            return Dataset.from_dict(response.json())
        except NotFoundException:
            return None
","def get_by_name(self, name, namespace=None):
        """"""
        name: can be either <namespace>/<dataset_name> or just <dataset_name>
        namespace: if specified, will skip name parsing, defaults to current user's username
        """"""
        if namespace is None:
            namespace, name = self._parse_name(name)
        return self.get_by_name_and_namespace(name, namespace)
"
line340,340,,,salvaged_valid,False,True,True,unindent does not match any outer indentation level at line 7,,,44,36,86,172,,,,"def encode(self, value):
        """"""
        :param value: value to encode
        """"""","
        kassert.is_of_types(value, Bits)
        remainder = len(value) % 8
        if remainder:
            value += Bits(bin='0' * (8 - remainder))
        return value","
        return self.encoder(value)

    def","
        return self.encoder(value)
","def encode(self, value):
        """"""
        :param value: value to encode
        """"""
        kassert.is_of_types(value, Bits)
        remainder = len(value) % 8
        if remainder:
            value += Bits(bin='0' * (8 - remainder))
        return value
","def encode(self, value):
        """"""
        :param value: value to encode
        """"""
        return self.encoder(value)
"
line2618,2618,,,salvaged_valid,False,True,True,invalid syntax at line 16,,,131,126,296,327,,,,"def gather(weights, indices, dim, output_shape=None):
  """"""Shorthand for einsum([one_hot(indices, dim)], weights, reduced_dims=[dim]).

  Args:
    weights: a Tensor
    indices: a Tensor with integer type
    dim: a Dimension
    output_shape: an optional mtf.Shape
  Returns:
    a Tensor
  """"""","
  dim = convert_to_dimension(dim)
  output_shape = convert_to_shape(output_shape)
  if weights.dtype == tf.bool:
    return cast(gather(to_float(weights), indices, dim, output_shape), tf.bool)
  return einsum([one_hot(indices, dim, dtype=weights.dtype), weights],
                reduced_dims=[dim], output_shape=output_shape)","
  return mtf.einsum([mtf.one_hot(indices, dim)], weights, reduced_dims=[dim],
                    output_shape=output_shape)


def","
  return mtf.einsum([mtf.one_hot(indices, dim)], weights, reduced_dims=[dim],
                    output_shape=output_shape)
","def gather(weights, indices, dim, output_shape=None):
  """"""Shorthand for einsum([one_hot(indices, dim)], weights, reduced_dims=[dim]).

  Args:
    weights: a Tensor
    indices: a Tensor with integer type
    dim: a Dimension
    output_shape: an optional mtf.Shape
  Returns:
    a Tensor
  """"""
  dim = convert_to_dimension(dim)
  output_shape = convert_to_shape(output_shape)
  if weights.dtype == tf.bool:
    return cast(gather(to_float(weights), indices, dim, output_shape), tf.bool)
  return einsum([one_hot(indices, dim, dtype=weights.dtype), weights],
                reduced_dims=[dim], output_shape=output_shape)
","def gather(weights, indices, dim, output_shape=None):
  """"""Shorthand for einsum([one_hot(indices, dim)], weights, reduced_dims=[dim]).

  Args:
    weights: a Tensor
    indices: a Tensor with integer type
    dim: a Dimension
    output_shape: an optional mtf.Shape
  Returns:
    a Tensor
  """"""
  return mtf.einsum([mtf.one_hot(indices, dim)], weights, reduced_dims=[dim],
                    output_shape=output_shape)
"
line609,609,,,salvaged_valid,False,True,True,invalid syntax at line 21,,,323,318,294,133,,,,"def number_of_interactions(records, direction=None):
    """"""
    The number of interactions.

    Parameters
    ----------
    direction : str, optional
        Filters the records by their direction: ``None`` for all records,
        ``'in'`` for incoming, and ``'out'`` for outgoing.
    """"""","
    if direction is None:
        return len(records)
    else:
        return len([r for r in records if r.direction == direction])","
    if direction is None:
        return len(records)
    elif direction == 'in':
        return len([r for r in records if r.direction == 'in'])
    elif direction == 'out':
        return len([r for r in records if r.direction == 'out'])
    else:
        raise ValueError('direction must be None, ""in"", or ""out""')


def","
    if direction is None:
        return len(records)
    elif direction == 'in':
        return len([r for r in records if r.direction == 'in'])
    elif direction == 'out':
        return len([r for r in records if r.direction == 'out'])
    else:
        raise ValueError('direction must be None, ""in"", or ""out""')
","def number_of_interactions(records, direction=None):
    """"""
    The number of interactions.

    Parameters
    ----------
    direction : str, optional
        Filters the records by their direction: ``None`` for all records,
        ``'in'`` for incoming, and ``'out'`` for outgoing.
    """"""
    if direction is None:
        return len(records)
    else:
        return len([r for r in records if r.direction == direction])
","def number_of_interactions(records, direction=None):
    """"""
    The number of interactions.

    Parameters
    ----------
    direction : str, optional
        Filters the records by their direction: ``None`` for all records,
        ``'in'`` for incoming, and ``'out'`` for outgoing.
    """"""
    if direction is None:
        return len(records)
    elif direction == 'in':
        return len([r for r in records if r.direction == 'in'])
    elif direction == 'out':
        return len([r for r in records if r.direction == 'out'])
    else:
        raise ValueError('direction must be None, ""in"", or ""out""')
"
line271,271,,,salvaged_valid,False,True,True,unindent does not match any outer indentation level at line 21,,,311,303,272,266,,,,"def _get_ssm_parameter(self, p):
        """"""
        Get parameters from Simple Systems Manager

        Args:
            p - a parameter name

        Returns:
            a value, decrypted if needed, if successful or None if things go
            sideways.
        """"""","
        try:
            response = self._ssm.get_parameter(Name=p, WithDecryption=True)
            return response.get('Parameter', {}).get('Value', None)
        except Exception as ruh_roh:
            logging.error(ruh_roh, exc_info=False)

        return None","
        try:
            param = self.ssm.get_parameter(Name=p, WithDecryption=True)
            return param['Parameter']['Value']
        except ClientError as e:
            if e.response['Error']['Code'] == 'ParameterNotFound':
                return None
            else:
                raise e

    def","
        try:
            param = self.ssm.get_parameter(Name=p, WithDecryption=True)
            return param['Parameter']['Value']
        except ClientError as e:
            if e.response['Error']['Code'] == 'ParameterNotFound':
                return None
            else:
                raise e
","def _get_ssm_parameter(self, p):
        """"""
        Get parameters from Simple Systems Manager

        Args:
            p - a parameter name

        Returns:
            a value, decrypted if needed, if successful or None if things go
            sideways.
        """"""
        try:
            response = self._ssm.get_parameter(Name=p, WithDecryption=True)
            return response.get('Parameter', {}).get('Value', None)
        except Exception as ruh_roh:
            logging.error(ruh_roh, exc_info=False)

        return None
","def _get_ssm_parameter(self, p):
        """"""
        Get parameters from Simple Systems Manager

        Args:
            p - a parameter name

        Returns:
            a value, decrypted if needed, if successful or None if things go
            sideways.
        """"""
        try:
            param = self.ssm.get_parameter(Name=p, WithDecryption=True)
            return param['Parameter']['Value']
        except ClientError as e:
            if e.response['Error']['Code'] == 'ParameterNotFound':
                return None
            else:
                raise e
"
line1224,1224,,,salvaged_valid,False,True,True,invalid syntax at line 16,,,271,266,148,1404,,,,"def dannotsagg2dannots2dalignbedannot(cfg):
    """"""
    Map aggregated annotations to queries
    step#9

    :param cfg: configuration dict
    """"""","
    datatmpd=cfg['datatmpd']
    
    dannotsagg=del_Unnamed(pd.read_csv(cfg['dannotsaggp'],sep='\t'))
    dalignbedstats=del_Unnamed(pd.read_csv(cfg['dalignbedstatsp'],sep='\t'))
    dalignbedannotp=cfg['dalignbedannotp']
    logging.info(basename(dalignbedannotp))
    if not exists(dalignbedannotp) or cfg['force']:
        # df2info(dalignbed)
        # df2info(dannotsagg)
        dalignbedannot=dalignbedstats.set_index('id').join(set_index(dannotsagg,'id'),
                                              rsuffix=' annotation')
        dalignbedannot['NM']=dalignbedannot['NM'].apply(int)
#         from rohan.dandage.get_scores import get_beditorscore_per_alignment,get_cfdscore
#         dalignbedannot['beditor score']=dalignbedannot.apply(lambda x : get_beditorscore_per_alignment(NM=x['NM'],
#                                genic=True if x['region']=='genic' else False,
#                                alignment=x['alignment'],
#                                pam_length=len(x['PAM']),
#                                pam_position=x['original position'],
#                                # test=cfg['test'],
#                                 ),axis=1) 
#         dalignbedannot['CFD score']=dalignbedannot.apply(lambda x : get_cfdscore(x['query sequence'].upper(), x['aligned sequence'].upper()), axis=1)            
        dalignbedannot.to_csv(dalignbedannotp,sep='\t')
    return cfg","
    # load the aggregated annotations
    annots = load_pickle(cfg['annots_agg_file'])
    # load the queries
    queries = load_pickle(cfg['queries_file'])
    # map the aggregated annotations to the queries
    annots2dannots2dalignbedannot(annots, queries, cfg)


def","
    # load the aggregated annotations
    annots = load_pickle(cfg['annots_agg_file'])
    # load the queries
    queries = load_pickle(cfg['queries_file'])
    # map the aggregated annotations to the queries
    annots2dannots2dalignbedannot(annots, queries, cfg)
","def dannotsagg2dannots2dalignbedannot(cfg):
    """"""
    Map aggregated annotations to queries
    step#9

    :param cfg: configuration dict
    """"""
    datatmpd=cfg['datatmpd']

    dannotsagg=del_Unnamed(pd.read_csv(cfg['dannotsaggp'],sep='\t'))
    dalignbedstats=del_Unnamed(pd.read_csv(cfg['dalignbedstatsp'],sep='\t'))
    dalignbedannotp=cfg['dalignbedannotp']
    logging.info(basename(dalignbedannotp))
    if not exists(dalignbedannotp) or cfg['force']:
        # df2info(dalignbed)
        # df2info(dannotsagg)
        dalignbedannot=dalignbedstats.set_index('id').join(set_index(dannotsagg,'id'),
                                              rsuffix=' annotation')
        dalignbedannot['NM']=dalignbedannot['NM'].apply(int)
#         from rohan.dandage.get_scores import get_beditorscore_per_alignment,get_cfdscore
#         dalignbedannot['beditor score']=dalignbedannot.apply(lambda x : get_beditorscore_per_alignment(NM=x['NM'],
#                                genic=True if x['region']=='genic' else False,
#                                alignment=x['alignment'],
#                                pam_length=len(x['PAM']),
#                                pam_position=x['original position'],
#                                # test=cfg['test'],
#                                 ),axis=1) 
#         dalignbedannot['CFD score']=dalignbedannot.apply(lambda x : get_cfdscore(x['query sequence'].upper(), x['aligned sequence'].upper()), axis=1)            
        dalignbedannot.to_csv(dalignbedannotp,sep='\t')
    return cfg
","def dannotsagg2dannots2dalignbedannot(cfg):
    """"""
    Map aggregated annotations to queries
    step#9

    :param cfg: configuration dict
    """"""
    # load the aggregated annotations
    annots = load_pickle(cfg['annots_agg_file'])
    # load the queries
    queries = load_pickle(cfg['queries_file'])
    # map the aggregated annotations to the queries
    annots2dannots2dalignbedannot(annots, queries, cfg)
"
line2625,2625,,,salvaged_valid,False,True,True,unindent does not match any outer indentation level at line 7,,,134,126,75,440,,,,"def _count(self, cmd, collation=None):
        """"""Internal count helper.""""""","
        with self._socket_for_reads() as (sock_info, slave_ok):
            res = self._command(
                sock_info, cmd, slave_ok,
                allowable_errors=[""ns missing""],
                codec_options=self.__write_response_codec_options,
                read_concern=self.read_concern,
                collation=collation)
        if res.get(""errmsg"", """") == ""ns missing"":
            return 0
        return int(res[""n""])","
        if collation:
            cmd.update({'$collation': collation})
        return self._collection.count_documents(cmd)

    def","
        if collation:
            cmd.update({'$collation': collation})
        return self._collection.count_documents(cmd)
","def _count(self, cmd, collation=None):
        """"""Internal count helper.""""""
        with self._socket_for_reads() as (sock_info, slave_ok):
            res = self._command(
                sock_info, cmd, slave_ok,
                allowable_errors=[""ns missing""],
                codec_options=self.__write_response_codec_options,
                read_concern=self.read_concern,
                collation=collation)
        if res.get(""errmsg"", """") == ""ns missing"":
            return 0
        return int(res[""n""])
","def _count(self, cmd, collation=None):
        """"""Internal count helper.""""""
        if collation:
            cmd.update({'$collation': collation})
        return self._collection.count_documents(cmd)
"
line2381,2381,,,salvaged_valid,False,True,True,unindent does not match any outer indentation level at line 10,,,45,40,191,106,,,,"def by_tag_id(self,tag_id):
		""""""Return all the semantic tag related to the given tag id

		:returns: a semantic tag or None
		:rtype: list of ckan.model.semantictag.SemanticTag object

		""""""","
		query = meta.Session.query(TagSemanticTag).filter(TagSemanticTag.tag_id==tag_id)
		return query.first()","
		return SemanticTag.by_tag_id(tag_id)

	def","
		return SemanticTag.by_tag_id(tag_id)
","def by_tag_id(self,tag_id):
		""""""Return all the semantic tag related to the given tag id

		:returns: a semantic tag or None
		:rtype: list of ckan.model.semantictag.SemanticTag object

		""""""
		query = meta.Session.query(TagSemanticTag).filter(TagSemanticTag.tag_id==tag_id)
		return query.first()
","def by_tag_id(self,tag_id):
		""""""Return all the semantic tag related to the given tag id

		:returns: a semantic tag or None
		:rtype: list of ckan.model.semantictag.SemanticTag object

		""""""
		return SemanticTag.by_tag_id(tag_id)
"
line242,242,,,salvaged_valid,False,True,True,unindent does not match any outer indentation level at line 7,,,73,65,73,720,,,,"def is_all_field_none(self):
        """"""
        :rtype: bool
        """"""","

        if self._id_ is not None:
            return False

        if self._created is not None:
            return False

        if self._updated is not None:
            return False

        if self._contract_date_start is not None:
            return False

        if self._contract_date_end is not None:
            return False

        if self._contract_version is not None:
            return False

        if self._subscription_type is not None:
            return False

        if self._subscription_type_downgrade is not None:
            return False

        if self._status is not None:
            return False

        if self._sub_status is not None:
            return False

        return True","
        return all(map(lambda x: x is None, self.get_fields()))

    def","
        return all(map(lambda x: x is None, self.get_fields()))
","def is_all_field_none(self):
        """"""
        :rtype: bool
        """"""

        if self._id_ is not None:
            return False

        if self._created is not None:
            return False

        if self._updated is not None:
            return False

        if self._contract_date_start is not None:
            return False

        if self._contract_date_end is not None:
            return False

        if self._contract_version is not None:
            return False

        if self._subscription_type is not None:
            return False

        if self._subscription_type_downgrade is not None:
            return False

        if self._status is not None:
            return False

        if self._sub_status is not None:
            return False

        return True
","def is_all_field_none(self):
        """"""
        :rtype: bool
        """"""
        return all(map(lambda x: x is None, self.get_fields()))
"
line821,821,,,salvaged_valid,False,True,True,invalid syntax at line 21,,,543,538,157,1320,,,,"def init_flatpak():
    """"""
    If we are in Flatpak, we must build a tessdata/ directory using the
    .traineddata files from each locale directory
    """"""","
    tessdata_files = glob.glob(""/app/share/locale/*/*.traineddata"")
    if len(tessdata_files) <= 0:
        return os.path.exists(""/app"")

    localdir = os.path.expanduser(""~/.local"")
    base_data_dir = os.getenv(
        ""XDG_DATA_HOME"",
        os.path.join(localdir, ""share"")
    )
    tessdatadir = os.path.join(base_data_dir, ""paperwork"", ""tessdata"")

    logger.info(""Assuming we are running in Flatpak.""
                "" Building tessdata directory {} ..."".format(tessdatadir))
    util.rm_rf(tessdatadir)
    util.mkdir_p(tessdatadir)

    os.symlink(""/app/share/tessdata/eng.traineddata"",
               os.path.join(tessdatadir, ""eng.traineddata""))
    os.symlink(""/app/share/tessdata/osd.traineddata"",
               os.path.join(tessdatadir, ""osd.traineddata""))
    os.symlink(""/app/share/tessdata/configs"",
               os.path.join(tessdatadir, ""configs""))
    os.symlink(""/app/share/tessdata/tessconfigs"",
               os.path.join(tessdatadir, ""tessconfigs""))
    for tessdata in tessdata_files:
        logger.info(""{} found"".format(tessdata))
        os.symlink(tessdata, os.path.join(tessdatadir,
                                          os.path.basename(tessdata)))
    os.environ['TESSDATA_PREFIX'] = os.path.dirname(tessdatadir)
    logger.info(""Tessdata directory ready"")
    return True","
    if not os.path.exists(TESSERACT_DATA_DIR):
        os.makedirs(TESSERACT_DATA_DIR)

    for locale in os.listdir(LOCALE_DIR):
        if locale.startswith('.'):
            continue
        locale_dir = os.path.join(LOCALE_DIR, locale)
        if not os.path.isdir(locale_dir):
            continue
        for filename in os.listdir(locale_dir):
            if filename.endswith('.traineddata'):
                shutil.copy(os.path.join(locale_dir, filename),
                            os.path.join(TESSERACT_DATA_DIR, filename))


def","
    if not os.path.exists(TESSERACT_DATA_DIR):
        os.makedirs(TESSERACT_DATA_DIR)

    for locale in os.listdir(LOCALE_DIR):
        if locale.startswith('.'):
            continue
        locale_dir = os.path.join(LOCALE_DIR, locale)
        if not os.path.isdir(locale_dir):
            continue
        for filename in os.listdir(locale_dir):
            if filename.endswith('.traineddata'):
                shutil.copy(os.path.join(locale_dir, filename),
                            os.path.join(TESSERACT_DATA_DIR, filename))
","def init_flatpak():
    """"""
    If we are in Flatpak, we must build a tessdata/ directory using the
    .traineddata files from each locale directory
    """"""
    tessdata_files = glob.glob(""/app/share/locale/*/*.traineddata"")
    if len(tessdata_files) <= 0:
        return os.path.exists(""/app"")

    localdir = os.path.expanduser(""~/.local"")
    base_data_dir = os.getenv(
        ""XDG_DATA_HOME"",
        os.path.join(localdir, ""share"")
    )
    tessdatadir = os.path.join(base_data_dir, ""paperwork"", ""tessdata"")

    logger.info(""Assuming we are running in Flatpak.""
                "" Building tessdata directory {} ..."".format(tessdatadir))
    util.rm_rf(tessdatadir)
    util.mkdir_p(tessdatadir)

    os.symlink(""/app/share/tessdata/eng.traineddata"",
               os.path.join(tessdatadir, ""eng.traineddata""))
    os.symlink(""/app/share/tessdata/osd.traineddata"",
               os.path.join(tessdatadir, ""osd.traineddata""))
    os.symlink(""/app/share/tessdata/configs"",
               os.path.join(tessdatadir, ""configs""))
    os.symlink(""/app/share/tessdata/tessconfigs"",
               os.path.join(tessdatadir, ""tessconfigs""))
    for tessdata in tessdata_files:
        logger.info(""{} found"".format(tessdata))
        os.symlink(tessdata, os.path.join(tessdatadir,
                                          os.path.basename(tessdata)))
    os.environ['TESSDATA_PREFIX'] = os.path.dirname(tessdatadir)
    logger.info(""Tessdata directory ready"")
    return True
","def init_flatpak():
    """"""
    If we are in Flatpak, we must build a tessdata/ directory using the
    .traineddata files from each locale directory
    """"""
    if not os.path.exists(TESSERACT_DATA_DIR):
        os.makedirs(TESSERACT_DATA_DIR)

    for locale in os.listdir(LOCALE_DIR):
        if locale.startswith('.'):
            continue
        locale_dir = os.path.join(LOCALE_DIR, locale)
        if not os.path.isdir(locale_dir):
            continue
        for filename in os.listdir(locale_dir):
            if filename.endswith('.traineddata'):
                shutil.copy(os.path.join(locale_dir, filename),
                            os.path.join(TESSERACT_DATA_DIR, filename))
"
line2611,2611,,,salvaged_valid,False,True,True,unindent does not match any outer indentation level at line 10,,,75,67,238,459,,,,"def txn_data2schema_key(self, txn: dict) -> SchemaKey:
        """"""
        Return schema key from ledger transaction data.

        :param txn: get-schema transaction (by sequence number)
        :return: schema key identified
        """"""","

        rv = None
        if self == Protocol.V_13:
            rv = SchemaKey(txn['identifier'], txn['data']['name'], txn['data']['version'])
        else:
            txn_txn = txn.get('txn', None) or txn  # may have already run this txn through txn2data() below
            rv = SchemaKey(
                txn_txn['metadata']['from'],
                txn_txn['data']['data']['name'],
                txn_txn['data']['data']['version'])

        return rv","
        return SchemaKey(txn[""schema_id""], txn[""schema_version""])

    def","
        return SchemaKey(txn[""schema_id""], txn[""schema_version""])
","def txn_data2schema_key(self, txn: dict) -> SchemaKey:
        """"""
        Return schema key from ledger transaction data.

        :param txn: get-schema transaction (by sequence number)
        :return: schema key identified
        """"""

        rv = None
        if self == Protocol.V_13:
            rv = SchemaKey(txn['identifier'], txn['data']['name'], txn['data']['version'])
        else:
            txn_txn = txn.get('txn', None) or txn  # may have already run this txn through txn2data() below
            rv = SchemaKey(
                txn_txn['metadata']['from'],
                txn_txn['data']['data']['name'],
                txn_txn['data']['data']['version'])

        return rv
","def txn_data2schema_key(self, txn: dict) -> SchemaKey:
        """"""
        Return schema key from ledger transaction data.

        :param txn: get-schema transaction (by sequence number)
        :return: schema key identified
        """"""
        return SchemaKey(txn[""schema_id""], txn[""schema_version""])
"
line1826,1826,,,salvaged_valid,False,True,True,unindent does not match any outer indentation level at line 7,,,35,27,82,72,,,,"def shape(self):
        """"""
        Return a tuple of axis dimensions
        """"""","
        return tuple(len(self._get_axis(a)) for a in self._AXIS_ORDERS)","
        return self.shape

    def","
        return self.shape
","def shape(self):
        """"""
        Return a tuple of axis dimensions
        """"""
        return tuple(len(self._get_axis(a)) for a in self._AXIS_ORDERS)
","def shape(self):
        """"""
        Return a tuple of axis dimensions
        """"""
        return self.shape
"
line2948,2948,,,salvaged_valid,False,True,True,unindent does not match any outer indentation level at line 11,,,59,51,318,330,,,,"def mkdir(self, remote_path):
        """"""Makes new directory on WebDAV server.
        More information you can find by link http://webdav.org/specs/rfc4918.html#METHOD_MKCOL

        :param remote_path: path to directory
        :return: True if request executed with code 200 or 201 and False otherwise.

        """"""","
        directory_urn = Urn(remote_path, directory=True)

        try:
            response = self.execute_request(action='mkdir', path=directory_urn.quote())

            return response.status_code in (200, 201)
        except ResponseErrorCode as e:
            if e.code == 405:
                return True

            raise","
        return self.request('MKCOL', remote_path)

    def","
        return self.request('MKCOL', remote_path)
","def mkdir(self, remote_path):
        """"""Makes new directory on WebDAV server.
        More information you can find by link http://webdav.org/specs/rfc4918.html#METHOD_MKCOL

        :param remote_path: path to directory
        :return: True if request executed with code 200 or 201 and False otherwise.

        """"""
        directory_urn = Urn(remote_path, directory=True)

        try:
            response = self.execute_request(action='mkdir', path=directory_urn.quote())

            return response.status_code in (200, 201)
        except ResponseErrorCode as e:
            if e.code == 405:
                return True

            raise
","def mkdir(self, remote_path):
        """"""Makes new directory on WebDAV server.
        More information you can find by link http://webdav.org/specs/rfc4918.html#METHOD_MKCOL

        :param remote_path: path to directory
        :return: True if request executed with code 200 or 201 and False otherwise.

        """"""
        return self.request('MKCOL', remote_path)
"
line386,386,,,raw_valid,True,True,True,,,,1670,1663,236,523,,,,"def get_host_ip(self, env_with_dig='ingi/inginious-c-default'):
        """"""
        Get the external IP of the host of the docker daemon. Uses OpenDNS internally.
        :param env_with_dig: any container image that has dig
        """"""","
        try:
            container = self._docker.containers.create(env_with_dig, command=""dig +short myip.opendns.com @resolver1.opendns.com"")
            container.start()
            response = container.wait()
            assert response[""StatusCode""] == 0 if isinstance(response, dict) else response == 0
            answer = container.logs(stdout=True, stderr=False).decode('utf8').strip()
            container.remove(v=True, link=False, force=True)
            return answer
        except:
            return None","
        # TODO: this is a hack to get the external IP of the host.
        # It should be replaced by a proper solution.
        # See https://github.com/inginious/docker-images/issues/10
        # and https://github.com/inginious/docker-images/issues/11
        # and https://github.com/inginious/docker-images/issues/12
        # and https://github.com/inginious/docker-images/issues/13
        # and https://github.com/inginious/docker-images/issues/14
        # and https://github.com/inginious/docker-images/issues/15
        # and https://github.com/inginious/docker-images/issues/16
        # and https://github.com/inginious/docker-images/issues/17
        # and https://github.com/inginious/docker-images/issues/18
        # and https://github.com/inginious/docker-images/issues/19
        # and https://github.com/inginious/docker-images/issues/20
        # and https://github.com/inginious/docker-images/issues/21
        # and https://github.com/inginious/docker-images/issues/22
        # and https://github.com/inginious/docker-images/issues/23
        # and https://github.com/inginious/docker-images/issues/24
        # and https://github.com/inginious/docker-images/issues/25
        # and https://github.com/inginious/docker-images/issues/26
        # and https://github.com/inginious/docker-images/issues/27
        # and https://github.com/inginious/docker-images/issues/28
        # and https://github.com/inginious/docker-images/issues/29
        # and https://github.com/inginious/docker-images/issues/30
        # and https://github.com/inginious/docker-images/issues/31
        # and https://github.com/inginious/docker-images/issues/32
       ","
        # TODO: this is a hack to get the external IP of the host.
        # It should be replaced by a proper solution.
        # See https://github.com/inginious/docker-images/issues/10
        # and https://github.com/inginious/docker-images/issues/11
        # and https://github.com/inginious/docker-images/issues/12
        # and https://github.com/inginious/docker-images/issues/13
        # and https://github.com/inginious/docker-images/issues/14
        # and https://github.com/inginious/docker-images/issues/15
        # and https://github.com/inginious/docker-images/issues/16
        # and https://github.com/inginious/docker-images/issues/17
        # and https://github.com/inginious/docker-images/issues/18
        # and https://github.com/inginious/docker-images/issues/19
        # and https://github.com/inginious/docker-images/issues/20
        # and https://github.com/inginious/docker-images/issues/21
        # and https://github.com/inginious/docker-images/issues/22
        # and https://github.com/inginious/docker-images/issues/23
        # and https://github.com/inginious/docker-images/issues/24
        # and https://github.com/inginious/docker-images/issues/25
        # and https://github.com/inginious/docker-images/issues/26
        # and https://github.com/inginious/docker-images/issues/27
        # and https://github.com/inginious/docker-images/issues/28
        # and https://github.com/inginious/docker-images/issues/29
        # and https://github.com/inginious/docker-images/issues/30
        # and https://github.com/inginious/docker-images/issues/31
        # and https://github.com/inginious/docker-images/issues/32
","def get_host_ip(self, env_with_dig='ingi/inginious-c-default'):
        """"""
        Get the external IP of the host of the docker daemon. Uses OpenDNS internally.
        :param env_with_dig: any container image that has dig
        """"""
        try:
            container = self._docker.containers.create(env_with_dig, command=""dig +short myip.opendns.com @resolver1.opendns.com"")
            container.start()
            response = container.wait()
            assert response[""StatusCode""] == 0 if isinstance(response, dict) else response == 0
            answer = container.logs(stdout=True, stderr=False).decode('utf8').strip()
            container.remove(v=True, link=False, force=True)
            return answer
        except:
            return None
","def get_host_ip(self, env_with_dig='ingi/inginious-c-default'):
        """"""
        Get the external IP of the host of the docker daemon. Uses OpenDNS internally.
        :param env_with_dig: any container image that has dig
        """"""
        # TODO: this is a hack to get the external IP of the host.
        # It should be replaced by a proper solution.
        # See https://github.com/inginious/docker-images/issues/10
        # and https://github.com/inginious/docker-images/issues/11
        # and https://github.com/inginious/docker-images/issues/12
        # and https://github.com/inginious/docker-images/issues/13
        # and https://github.com/inginious/docker-images/issues/14
        # and https://github.com/inginious/docker-images/issues/15
        # and https://github.com/inginious/docker-images/issues/16
        # and https://github.com/inginious/docker-images/issues/17
        # and https://github.com/inginious/docker-images/issues/18
        # and https://github.com/inginious/docker-images/issues/19
        # and https://github.com/inginious/docker-images/issues/20
        # and https://github.com/inginious/docker-images/issues/21
        # and https://github.com/inginious/docker-images/issues/22
        # and https://github.com/inginious/docker-images/issues/23
        # and https://github.com/inginious/docker-images/issues/24
        # and https://github.com/inginious/docker-images/issues/25
        # and https://github.com/inginious/docker-images/issues/26
        # and https://github.com/inginious/docker-images/issues/27
        # and https://github.com/inginious/docker-images/issues/28
        # and https://github.com/inginious/docker-images/issues/29
        # and https://github.com/inginious/docker-images/issues/30
        # and https://github.com/inginious/docker-images/issues/31
        # and https://github.com/inginious/docker-images/issues/32
"
